,session_time,task,task_time,trial,trial_time,phase,port,value,key,time,time_recording,reward_order_in_trial,entry_order_in_trial,exit_order_in_trial,is_1st_lick,is_1st_encounter,is_valid_trial,is_valid,time_in_port
29,84.38717317581177,cued_no_forgo_forced,3.2132673263549805,1.0,3.213226079940796,0.4,2.0,0.0,lick,58492290.56095637,29.465920956365764,,,,False,False,True,False,3.2141373243108404
30,84.44849610328674,cued_no_forgo_forced,3.27458119392395,1.0,3.274538516998291,0.4,2.0,1.0,lick,58492351.90093771,29.527260937713088,,,,False,False,True,False,3.275477305658164
31,84.52301859855652,cued_no_forgo_forced,3.349112033843994,1.0,3.3490710258483887,0.4,2.0,0.0,lick,58492426.44415765,29.601804157651962,,,,False,False,True,False,3.3500205255970386
32,84.58456921577454,cued_no_forgo_forced,3.410653114318848,1.0,3.410610675811768,0.4,2.0,1.0,lick,58492488.011892065,29.66337189206481,,,,False,False,True,False,3.4115882600098857
33,84.66769218444824,cued_no_forgo_forced,3.493788003921509,1.0,3.493748188018799,0.4,2.0,0.0,lick,58492571.157977186,29.746517977185547,,,,False,False,True,False,3.494734345130624
34,84.73293375968933,cued_no_forgo_forced,3.559040069580078,1.0,3.5589969158172607,0.4,2.0,1.0,lick,58492636.41769608,29.811777696080505,,,,False,False,True,False,3.559994064025581
35,84.81433272361755,cued_no_forgo_forced,3.640430212020874,1.0,3.6403889656066895,0.4,2.0,0.0,lick,58492717.83929702,29.89319929701835,,,,False,False,True,False,3.641415664963425
36,84.87696695327759,cued_no_forgo_forced,3.703055858612061,1.0,3.7030129432678223,0.4,2.0,1.0,lick,58492780.49094523,29.95585094522685,,,,False,False,True,False,3.704067313171926
37,84.9567723274231,cued_no_forgo_forced,3.7828681468963614,1.0,3.782827377319336,0.4,2.0,0.0,lick,58492860.3185132,30.03567851319909,,,,False,False,True,False,3.7838948811441675
38,85.01968431472778,cued_no_forgo_forced,3.845768690109253,1.0,3.845725536346436,0.4,2.0,1.0,lick,58492923.24799629,30.09860799629241,,,,False,False,True,False,3.846824364237488
39,85.10852456092834,cued_no_forgo_forced,3.9346208572387695,1.0,3.934579610824585,0.4,2.0,0.0,lick,58493012.112948924,30.187472948923705,,,,False,False,True,False,3.935689316868782
40,85.13008069992065,cued_no_forgo_forced,3.956199884414673,1.0,3.9561569690704346,0.4,2.0,1.0,lick,58493033.67508267,30.209035082668066,,,,False,False,True,False,3.9572514506131427
41,85.24065136909485,cued_no_forgo_forced,4.066747188568115,1.0,4.066705942153931,0.4,2.0,0.0,lick,58493144.276501484,30.319636501483618,,,,False,False,True,False,4.067852869428695
42,85.3120629787445,cued_no_forgo_forced,4.138173580169678,1.0,4.13813042640686,0.4,2.0,1.0,lick,58493215.707970664,30.391067970663308,,,,False,False,True,False,4.139284338608384
43,85.4008641242981,cued_no_forgo_forced,4.226961374282837,1.0,4.2269206047058105,0.4,2.0,0.0,lick,58493304.53381177,30.479893811769784,,,,False,False,True,False,4.228110179714861
44,85.42002201080322,cued_no_forgo_forced,4.246089220046997,1.0,4.246052265167236,0.4,2.0,1.0,lick,58493323.697026074,30.499057026073338,,,,False,False,True,False,4.247273394018414
45,85.68386244773865,cued_no_forgo_forced,4.509958505630493,1.0,4.509917259216309,0.4,2.0,0.0,lick,58493587.6108369,30.762970836900173,,,,False,False,True,False,4.51118720484525
46,85.70369291305542,cued_no_forgo_forced,4.529770612716675,1.0,4.529727935791016,0.4,2.0,1.0,lick,58493607.44681706,30.7828068170622,,,,False,False,True,False,4.531023185007275
47,85.83528470993042,cued_no_forgo_forced,4.661380290985107,1.0,4.661339044570923,0.4,2.0,0.0,lick,58493739.07520954,30.914435209542514,,,,False,False,True,False,4.6626515774875905
48,85.8610029220581,cued_no_forgo_forced,4.687092781066895,1.0,4.687049865722656,0.4,2.0,1.0,lick,58493764.80057389,30.940160573892296,,,,False,False,True,False,4.688376941837372
49,86.00167083740234,cued_no_forgo_forced,4.82776665687561,1.0,4.827725410461426,0.4,2.0,0.0,lick,58493905.50760891,31.08086760891229,,,,False,False,True,False,4.8290839768573655
50,86.01170253753662,cued_no_forgo_forced,4.8378119468688965,1.0,4.8377685546875,0.4,2.0,1.0,lick,58493915.54209885,31.090902098849416,,,,False,False,True,False,4.839118466794492
51,86.15265011787415,cued_no_forgo_forced,4.978753566741943,1.0,4.978712320327759,0.4,2.0,0.0,lick,58494056.52887665,31.231888876646757,,,,False,False,True,False,4.980105244591833
52,86.16552495956421,cued_no_forgo_forced,4.991615295410156,1.0,4.991572380065918,0.4,2.0,1.0,lick,58494069.40729882,31.244767298817635,,,,False,False,True,False,4.992983666762711
53,86.17392253875732,cued_no_forgo_forced,5.000024318695068,1.0,4.999981641769409,0.4,2.0,1.0,reward,58494077.80721337,31.253167213372887,2.0,,,False,True,True,False,5.001383581317963
54,86.1911678314209,cued_no_forgo_forced,5.017283439636231,1.0,5.017240285873413,0.4,2.0,0.0,reward,58494095.057301946,31.27041730194539,,,,False,False,True,False,5.018633669890466
55,86.41319537162781,cued_no_forgo_forced,5.239298343658447,1.0,5.239256858825684,0.4,2.0,0.0,lick,58494317.14658789,31.49250658789277,,,,False,False,True,False,5.240722955837846
56,86.42654490470886,cued_no_forgo_forced,5.2526328563690186,1.0,5.25258994102478,0.4,2.0,1.0,lick,58494330.49983347,31.505859833471476,,,,True,False,True,False,5.254076201416552
57,86.69480562210083,cued_no_forgo_forced,5.520904064178467,1.0,5.520863056182861,0.4,2.0,0.0,lick,58494598.83515403,31.774195154026152,,,,False,False,True,False,5.522411521971229
58,86.73246812820435,cued_no_forgo_forced,5.558584451675415,1.0,5.558541297912598,0.4,2.0,1.0,lick,58494636.50813405,31.81186813405156,,,,False,False,True,False,5.560084501996638
59,86.7484519481659,cued_no_forgo_forced,5.574546098709106,1.0,5.574505090713501,0.4,2.0,0.0,lick,58494652.49639911,31.82785639911145,,,,False,False,True,False,5.576072767056527
60,86.75962090492249,cued_no_forgo_forced,5.585716724395752,1.0,5.585673570632935,0.4,2.0,1.0,lick,58494663.66846195,31.839028461948036,,,,False,False,True,False,5.5872448298931126
61,86.8521580696106,cued_no_forgo_forced,5.678264856338501,1.0,5.678223848342896,0.4,2.0,0.0,lick,58494756.23136117,31.931591361172497,,,,False,False,True,False,5.679807729117574
62,86.89150142669678,cued_no_forgo_forced,5.717618227005005,1.0,5.717575073242188,0.4,2.0,1.0,lick,58494795.58565962,31.97094565962255,,,,False,False,True,False,5.719162027567627
63,87.00545358657837,cued_no_forgo_forced,5.8315019607543945,1.0,5.831462383270264,0.4,2.0,0.0,lick,58494909.56950954,32.08492950954288,,,,False,False,True,False,5.833145877487958
64,87.0275297164917,cued_no_forgo_forced,5.853607892990112,1.0,5.853564977645874,0.4,2.0,1.0,lick,58494931.65177882,32.10701177881658,,,,False,False,True,False,5.855228146761654
65,87.14784288406372,cued_no_forgo_forced,5.9739367961883545,1.0,5.973896265029907,0.4,2.0,0.0,lick,58495051.99840542,32.22735840541869,,,,False,False,True,False,5.975574773363768
66,87.19842743873596,cued_no_forgo_forced,6.024514675140381,1.0,6.02447247505188,0.4,2.0,1.0,lick,58495102.59702763,32.277957027629014,,,,False,False,True,False,6.026173395574091
67,87.21259307861328,cued_no_forgo_forced,6.038699388504028,1.0,6.038657426834106,0.4,2.0,0.0,lick,58495116.766606964,32.29212660696358,,,,False,False,True,False,6.040342974908654
68,87.22818970680237,cued_no_forgo_forced,6.054266214370728,1.0,6.054223537445068,0.4,2.0,1.0,lick,58495132.36757257,32.307727572567764,,,,False,False,True,False,6.05594394051284
69,87.29916167259216,cued_no_forgo_forced,6.125262022018433,1.0,6.12522029876709,0.4,2.0,0.0,lick,58495203.35927562,32.378719275616106,,,,False,False,True,False,6.126935643561183
70,87.3388683795929,cued_no_forgo_forced,6.164952516555786,1.0,6.164909839630127,0.4,2.0,1.0,lick,58495243.07702503,32.41843702503294,,,,False,False,True,False,6.166653392978013
71,87.35266160964966,cued_no_forgo_forced,6.178767204284668,1.0,6.178725242614746,0.4,2.0,0.0,lick,58495256.874090984,32.43223409098387,,,,False,False,True,False,6.180450458928945
72,87.36419105529785,cued_no_forgo_forced,6.19027853012085,1.0,6.19023585319519,0.4,2.0,1.0,lick,58495268.40674297,32.44376674296707,,,,False,False,True,False,6.1919831109121475
73,87.45446038246155,cued_no_forgo_forced,6.280561208724976,1.0,6.280519962310791,0.4,2.0,0.0,lick,58495358.70117398,32.53406117398292,,,,False,False,True,False,6.282277541927996
74,87.4713191986084,cued_no_forgo_forced,6.297397375106812,1.0,6.297354459762573,0.4,2.0,1.0,lick,58495375.56467856,32.55092467855662,,,,False,False,True,False,6.2991410465016955
75,87.60150241851807,cued_no_forgo_forced,6.427597522735596,1.0,6.42755651473999,0.4,2.0,0.0,lick,58495505.78410235,32.681144102349876,,,,False,False,True,False,6.429360470294952
76,87.61912870407104,cued_no_forgo_forced,6.445211410522461,1.0,6.445168733596802,0.4,2.0,1.0,lick,58495523.41528977,32.69877528976649,,,,False,False,True,False,6.446991657711564
77,87.73839998245239,cued_no_forgo_forced,6.564497947692871,1.0,6.564456462860107,0.4,2.0,0.0,lick,58495642.719737425,32.81807973742485,,,,False,False,True,False,6.566296105369929
78,87.75597381591797,cued_no_forgo_forced,6.582074880599976,1.0,6.582031488418579,0.4,2.0,1.0,lick,58495660.29845817,32.835658458165824,,,,False,False,True,False,6.5838748261109
79,87.90627765655518,cued_no_forgo_forced,6.732371807098389,1.0,6.732331991195679,0.4,2.0,0.0,lick,58495810.64409822,32.98600409822166,,,,False,False,True,False,6.7342204661667395
80,87.91709446907043,cued_no_forgo_forced,6.743189096450806,1.0,6.7431464195251465,0.4,2.0,1.0,lick,58495821.46391889,32.996823918886484,,,,False,False,True,False,6.745040286831561
81,88.19478750228882,cued_no_forgo_forced,7.020886659622192,1.0,7.020845651626587,0.4,2.0,0.0,lick,58496099.234178394,33.274594178393485,,,,False,False,True,False,7.022810546338562
82,88.21312546730042,cued_no_forgo_forced,7.039242029190064,1.0,7.039198875427246,0.4,2.0,1.0,lick,58496117.57724318,33.292937243178486,,,,False,False,True,False,7.041153611123562
83,88.33190703392029,cued_no_forgo_forced,7.1579883098602295,1.0,7.157949924468994,0.4,2.0,0.0,lick,58496236.391842894,33.41175184289366,,,,False,False,True,False,7.159968210838734
84,88.41417169570923,cued_no_forgo_forced,7.240281343460083,1.0,7.2402379512786865,0.4,2.0,1.0,lick,58496318.67938244,33.494039382442836,,,,False,False,True,False,7.242255750387912
85,88.48362898826599,cued_no_forgo_forced,7.309724569320679,1.0,7.309683799743652,0.4,2.0,0.0,lick,58496388.15599104,33.56351599103957,,,,False,False,True,False,7.311732358984649
86,88.57556200027466,cued_no_forgo_forced,7.401666402816772,1.0,7.401623487472534,0.4,2.0,1.0,lick,58496480.11456957,33.65547456956655,,,,False,False,True,False,7.403690937511627
87,88.67110395431519,cued_no_forgo_forced,7.497199773788452,1.0,7.497159004211426,0.4,2.0,0.0,lick,58496575.68309378,33.75104309377819,,,,False,False,True,False,7.49925946172327
88,88.67433786392212,cued_no_forgo_forced,7.500451326370239,1.0,7.500407934188843,0.4,2.0,1.0,reward,58496578.91790274,33.75427790273726,3.0,,,False,False,True,False,7.502494270682334
89,88.69164776802063,cued_no_forgo_forced,7.517734527587891,1.0,7.517691850662231,0.4,2.0,0.0,reward,58496596.23262071,33.77159262070805,,,,False,False,True,False,7.519808988653125
90,88.69659566879272,cued_no_forgo_forced,7.522696495056152,1.0,7.522653341293335,0.4,2.0,1.0,lick,58496601.18189749,33.776541897490624,,,,True,True,True,False,7.5247582654357
91,89.26891660690308,cued_no_forgo_forced,8.095017433166504,1.0,8.094975709915161,0.4,2.0,0.0,lick,58497173.66199775,34.34902199774981,,,,False,False,True,False,8.097238365694885
92,89.31073904037476,cued_no_forgo_forced,8.136821746826172,1.0,8.136779308319092,0.4,2.0,1.0,lick,58497215.49606202,34.390856062017384,,,,False,False,True,False,8.13907242996246
93,89.43791317939758,cued_no_forgo_forced,8.264009952545166,1.0,8.263968706130981,0.4,2.0,0.0,lick,58497342.705568105,34.51806556810438,,,,False,False,True,False,8.26628193604946
94,89.48129057884216,cued_no_forgo_forced,8.307384014129639,1.0,8.30734133720398,0.4,2.0,1.0,lick,58497386.09503078,34.56145503077656,,,,False,False,True,False,8.309671398721633
95,89.58687496185303,cued_no_forgo_forced,8.412964344024658,1.0,8.41292667388916,0.4,2.0,0.0,lick,58497491.70877676,34.66706877675652,,,,False,False,True,False,8.415285144701599
96,89.66720867156982,cued_no_forgo_forced,8.493299722671509,1.0,8.49325680732727,0.4,2.0,1.0,lick,58497572.06482723,34.747424827232955,,,,False,False,True,False,8.495641195178031
97,89.74697732925415,cued_no_forgo_forced,8.573074102401733,1.0,8.573033332824707,0.4,2.0,0.0,lick,58497651.85566854,34.827215668536724,,,,False,False,True,False,8.5754320364818
98,89.82195687294006,cued_no_forgo_forced,8.64804458618164,1.0,8.648001670837402,0.4,2.0,1.0,lick,58497726.85606399,34.90221606399119,,,,False,False,True,False,8.650432431936267
99,89.90852332115173,cued_no_forgo_forced,8.734619140625,1.0,8.734578132629395,0.4,2.0,0.0,lick,58497813.44658629,34.988806586287915,,,,False,False,True,False,8.737022954232991
100,89.96434044837952,cued_no_forgo_forced,8.790427923202515,1.0,8.790385246276855,0.4,2.0,1.0,lick,58497869.279236235,35.044639236234126,,,,False,False,True,False,8.792855604179202
101,90.0879135131836,cued_no_forgo_forced,8.914008617401123,1.0,8.913967847824097,0.4,2.0,0.0,lick,58497992.88666665,35.16824666664749,,,,False,False,True,False,8.916463034592567
102,90.1050751209259,cued_no_forgo_forced,8.931156635284424,1.0,8.931113958358765,0.4,2.0,1.0,lick,58498010.053047016,35.185413047015665,,,,False,False,True,False,8.933629414960741
103,90.25463771820068,cued_no_forgo_forced,9.08074402809143,1.0,9.080702543258669,0.4,2.0,0.0,lick,58498159.657237574,35.335017237573865,,,,False,False,True,False,9.083233605518942
104,90.2653820514679,cued_no_forgo_forced,9.091472148895264,1.0,9.091429471969604,0.4,2.0,1.0,lick,58498170.40455884,35.34576455883682,,,,False,False,True,False,9.093980926781896
105,90.53709292411804,cued_no_forgo_forced,9.363191843032835,1.0,9.36315107345581,0.4,2.0,0.0,lick,58498442.190994136,35.61755099413544,,,,False,False,True,False,9.365767362080518
106,90.55414533615112,cued_no_forgo_forced,9.380261182785034,1.0,9.380217790603638,0.4,2.0,1.0,lick,58498459.248148434,35.634608148433266,,,,False,False,True,False,9.382824516378342
107,90.6958191394806,cued_no_forgo_forced,9.521920442581177,1.0,9.52187967300415,0.4,2.0,0.0,lick,58498600.96135118,35.77632135117799,,,,False,False,True,False,9.524537719123067
108,90.7068018913269,cued_no_forgo_forced,9.532894611358644,1.0,9.532852172851562,0.4,2.0,1.0,lick,58498611.947157316,35.78730715731531,,,,False,False,True,False,9.535523525260388
109,90.85811161994934,cued_no_forgo_forced,9.684210300445557,1.0,9.684169054031372,0.4,2.0,0.0,lick,58498763.2989651,35.938658965095875,,,,False,False,True,False,9.686875333040952
110,90.87372708320618,cued_no_forgo_forced,9.699809074401855,1.0,9.699766159057615,0.4,2.0,1.0,lick,58498778.918771006,35.95427877100557,,,,False,False,True,False,9.702495138950646
111,91.03040194511414,cued_no_forgo_forced,9.856497287750244,1.0,9.85645580291748,0.4,2.0,0.0,lick,58498935.63720412,36.110997204117474,,,,False,False,True,False,9.85921357206255
112,91.1712875366211,cued_no_forgo_forced,9.997385263442991,1.0,9.997342348098757,0.4,2.0,1.0,lick,58499076.56197583,36.25192197582871,,,,False,False,True,False,10.000138343773784
113,91.17433595657349,cued_no_forgo_forced,10.00045394897461,1.0,10.000410556793211,0.4,2.0,1.0,reward,58499079.61124354,36.25497124353796,4.0,,,False,True,True,False,10.003187611483035
114,91.17567753791808,cued_no_forgo_forced,10.001604557037354,1.0,10.001744508743286,0.4,2.0,1.0,forced_switch,58499080.953197986,36.25631319798529,,,,False,False,True,False,10.004529565930369
115,91.17687368392944,cued_no_forgo_forced,10.002969980239868,1.0,10.002928018569946,0.4,1.0,0.0,LED,58499082.14967664,36.25750967664272,,,,False,False,True,False,10.005726044587796
116,91.1774160861969,cued_no_forgo_forced,10.003225088119509,1.0,10.003182888031006,0.4,2.0,1.0,LED,58499082.69222975,36.25805222974718,,,,False,False,True,False,10.006268597692255
117,91.19162964820862,cued_no_forgo_forced,10.01771640777588,1.0,10.0176739692688,0.4,2.0,0.0,reward,58499096.909744546,36.27226974454522,,,,False,False,True,False,10.020486112490296
118,91.26899576187134,cued_no_forgo_forced,10.095091581344604,1.0,10.09505009651184,0.4,2.0,0.0,lick,58499174.29737368,36.349657373681666,,,,False,False,True,False,10.097873741626742
119,91.28287863731384,cued_no_forgo_forced,10.108969688415527,1.0,10.108927011489868,0.4,2.0,1.0,lick,58499188.18410995,36.36354410994798,,,,True,False,True,False,10.111760477893057
120,91.55097699165344,cued_no_forgo_forced,10.37707781791687,1.0,10.377036333084106,0.4,2.0,0.0,lick,58499456.35702229,36.631717022292314,,,,False,False,True,False,10.37993339023739
121,91.56741213798524,cued_no_forgo_forced,10.393513917922974,1.0,10.393471240997314,0.4,2.0,1.0,lick,58499472.796739236,36.64815673923493,,,,False,False,True,False,10.396373107180004
122,91.5777370929718,cued_no_forgo_forced,10.403836965560911,1.0,10.403795957565308,0.4,2.0,0.0,lick,58499483.12456559,36.65848456558585,,,,False,False,True,False,10.406700933530928
123,91.5901973247528,cued_no_forgo_forced,10.41628098487854,1.0,10.41623830795288,0.4,2.0,1.0,lick,58499495.58826255,36.670948262549935,,,,False,False,True,False,10.419164630495011
124,91.69850611686708,cued_no_forgo_forced,10.52460551261902,1.0,10.524564743041992,0.4,2.0,0.0,lick,58499603.92717529,36.779287175290285,,,,False,False,True,False,10.527503543235362
125,91.71261286735536,cued_no_forgo_forced,10.538698434829712,1.0,10.538655757904053,0.4,2.0,1.0,lick,58499618.03784886,36.79339784885943,,,,False,False,True,False,10.541614216804504
126,91.86223340034483,cued_no_forgo_forced,10.688245296478271,1.0,10.688204288482666,0.4,2.0,0.0,lick,58499767.69999123,36.94305999123305,,,,False,False,True,False,10.691276359178126
127,91.87797284126282,cued_no_forgo_forced,10.704065322875977,1.0,10.704022407531738,0.4,2.0,1.0,lick,58499783.443809286,36.958803809285165,,,,False,False,True,False,10.707020177230241
128,92.02713990211488,cued_no_forgo_forced,10.85323405265808,1.0,10.853193759918211,0.4,2.0,0.0,lick,58499932.65235342,37.10801235342026,,,,False,False,True,False,10.856228721365333
129,92.05256533622742,cued_no_forgo_forced,10.878641605377195,1.0,10.878599166870115,0.4,2.0,1.0,lick,58499958.08485833,37.13344485832751,,,,False,False,True,False,10.881661226272584
130,92.1638822555542,cued_no_forgo_forced,10.989976644515991,1.0,10.989935874938965,0.4,2.0,0.0,lick,58500069.43273483,37.24479273483157,,,,False,False,True,False,10.993009102776647
131,92.3167119026184,cued_no_forgo_forced,11.142824172973633,1.0,11.142781019210815,0.4,2.0,1.0,lick,58500222.30488374,37.39766488374025,,,,False,False,True,False,11.145881251685324
132,92.38789987564088,cued_no_forgo_forced,11.2139732837677,1.0,11.213934898376465,0.4,2.0,0.0,lick,58500293.5126541,37.46887265410274,,,,False,False,True,False,11.217089022047816
133,92.46509528160097,cued_no_forgo_forced,11.291179418563845,1.0,11.291136741638184,0.4,2.0,1.0,lick,58500370.72952806,37.54608952806145,,,,False,False,True,False,11.294305896006527
134,92.5333058834076,cued_no_forgo_forced,11.359400033950806,1.0,11.359359502792358,0.4,2.0,0.0,lick,58500438.9590992,37.61431909920275,,,,False,False,True,False,11.36253546714783
135,92.60925769805908,cued_no_forgo_forced,11.435325622558594,1.0,11.435282945632936,0.4,2.0,1.0,lick,58500514.93203601,37.69029203601181,,,,False,False,True,False,11.438508403956888
136,92.69838786125185,cued_no_forgo_forced,11.52448844909668,1.0,11.524447679519652,0.4,2.0,0.0,lick,58500604.086986266,37.779446986265484,,,,False,False,True,False,11.52766335421056
137,92.76689887046814,cued_no_forgo_forced,11.592979907989502,1.0,11.592937231063845,0.4,2.0,1.0,lick,58500672.61704835,37.84797704835236,,,,False,False,True,False,11.596193416297439
138,92.85608196258544,cued_no_forgo_forced,11.6821870803833,1.0,11.682146072387695,0.4,2.0,0.0,lick,58500761.82494224,37.937184942238034,,,,False,False,True,False,11.68540131018311
139,92.91611170768738,cued_no_forgo_forced,11.742227554321287,1.0,11.742184400558472,0.4,2.0,0.0,head,58500821.87138158,37.997231381580235,,,1.0,False,False,True,False,11.745447749525312
140,93.918687582016,cued_no_forgo_forced,12.744807481765749,1.0,12.74476408958435,0.4,2.0,1.0,head,58501824.72607174,39.00008607173711,,2.0,,False,False,True,False,12.748302439682185
141,94.24443650245668,cued_no_forgo_forced,13.07054877281189,1.0,13.070505380630491,0.4,2.0,1.0,lick,58502150.56558279,39.325925582788884,,,,False,False,True,False,13.07414195073396
142,94.31896352767944,cued_no_forgo_forced,13.145062923431396,1.0,13.145022869110107,0.4,2.0,0.0,lick,58502225.11333393,39.40047333393246,,,,False,False,True,False,13.148689701877537
143,94.4367265701294,cued_no_forgo_forced,13.262843370437622,1.0,13.262799978256226,0.4,2.0,0.0,head,58502342.90912622,39.51826912622154,,,2.0,False,False,True,True,13.266485494166616
144,95.57437515258788,cued_no_forgo_forced,14.400460958480837,1.0,14.400418281555176,0.4,1.0,1.0,head,58503480.87408815,40.656234088152644,,1.0,,False,False,True,True,0.0
145,95.5747730731964,cued_no_forgo_forced,14.40088987350464,1.0,14.400848150253296,0.4,1.0,1.0,forced,58503481.272119425,40.65663211942464,,,,False,False,True,False,0.00039803127199888877
146,95.5749740600586,cued_no_forgo_forced,14.40109086036682,1.0,14.401048183441162,0.4,2.0,0.0,LED,58503481.47316218,40.65683316218108,,,,False,False,True,False,0.0005990740284360641
147,95.67495679855348,cued_no_forgo_forced,14.501041173934937,1.0,14.500999927520752,0.4,1.0,0.0987575133948134,probability,58503581.483705826,40.75684370582551,,,,False,False,True,False,0.10060961767286614
148,95.7749547958374,cued_no_forgo_forced,14.60102915763855,1.0,14.600987911224363,0.4,1.0,0.0975307261167096,probability,58503681.5095125,40.85686951249838,,,,False,False,True,False,0.20063542434573378
